Online shop URL,Label,Domain length,Top domain length,Presence of prefix 'www' ,Number  of digits,Number  of letters,Number  of dots (.),Number  of hyphens (-),Presence of credit card payment,Presence of money back payment,Presence of cash on delivery payment,Presence of crypto currency,Presence of free contact emails,Presence of logo URL,SSL certificate issuer,SSL certificate expire date,Issuer organization,SSL certificate issuer organization list item,Indication of young domain ,Domain registration date,Presence of TrustPilot reviews,TrustPilot score,Presence of SiteJabber reviews,Presence in the standard Tranco list,Tranco List rank
https://wilkens-silber.de,legitimate,17,2,0,0,20,1,1,1,1,0,0,3,1,R3,Oct  9 06:21:47 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://247blue.de,fraudulent,10,2,0,3,11,1,0,0,0,0,0,0,1,Encryption Everywhere DV TLS CA - G1,Oct 11 23:59:59 2023 GMT,DigiCert Inc,7,2,Hidden,0,,0,0,-1
https://www.accessoiresde.com,fraudulent,21,3,1,0,24,2,0,0,0,0,0,0,0,GTS CA 1P5,Oct 15 04:41:42 2023 GMT,Google Trust Services LLC,9,1,2023-05-19 03:40,0,,0,0,-1
https://skate-home.com/en,legitimate,14,3,0,0,19,1,1,0,0,0,0,2,1,"cPanel, Inc. Certification Authority",Sep 16 23:59:59 2023 GMT,"cPanel, Inc.",4,0,2011-05-28 06:36,0,-1,0,0,-1
https://www.coffeetablede.com,fraudulent,21,3,1,0,24,2,0,1,1,1,0,0,1,GTS CA 1P5,Sep 26 06:44:32 2023 GMT,Google Trust Services LLC,9,1,2023-06-28 07:03,0,,0,0,-1
https://green-spirit.de,legitimate,15,2,0,0,18,1,1,1,1,0,0,2,1,R3,Oct 24 20:24:16 2023 GMT,Let's Encrypt,2,2,Hidden,1,3.2,0,0,-1
https://cycletribe.ie,legitimate,13,2,0,0,17,1,0,1,1,0,0,2,1,R3,Oct 16 18:23:28 2023 GMT,Let's Encrypt,2,0,2014-02-27 00:00,1,3.8,0,0,-1
https://www.tamscar-audio.es,legitimate,20,2,1,0,22,2,1,1,1,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Aug 29 23:59:59 2023 GMT,Sectigo Limited,3,2,Hidden,0,-1,0,0,-1
https://www.superdrug.com,legitimate,17,3,1,0,20,2,0,1,1,1,0,2,1,GeoTrust RSA CA 2018,Jan  3 23:59:59 2024 GMT,DigiCert Inc,7,0,1999-09-23 10:48,1,4.7,1,0,-1
https://besttaxidermymounts.com,fraudulent,23,3,0,0,27,1,0,1,0,0,0,2,0,R3,Sep 20 03:31:08 2023 GMT,Let's Encrypt,2,1,2022-08-15 21:58,0,,0,0,-1
https://www.mylacambra.com,legitimate,18,3,1,0,21,2,0,1,1,0,0,2,1,R3,Sep 28 17:27:33 2023 GMT,Let's Encrypt,2,0,2010-11-30 11:57,0,-1,0,0,-1
https://luxon.lt,legitimate,8,2,0,0,12,1,0,1,0,0,0,2,1,R3,Sep 16 13:34:11 2023 GMT,Let's Encrypt,2,0,2012-02-15 00:00,0,-1,0,0,-1
https://fun-sport-vision.com,legitimate,20,3,0,0,22,1,2,1,1,0,0,2,1,R3,Sep 26 06:48:12 2023 GMT,Let's Encrypt,2,0,2003-07-11 00:27,1,3.9,0,0,-1
https://www.makeusapparel.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 28 17:56:07 2023 GMT,Google Trust Services LLC,9,1,2023-04-03 00:00,0,,0,0,-1
https://no-excess.com,legitimate,13,3,0,0,16,1,1,1,1,0,0,2,1,R3,Sep 13 01:15:52 2023 GMT,Let's Encrypt,2,0,1996-07-08 04:00,0,-1,0,0,-1
https://www.child-vogue.com,fraudulent,19,3,1,0,21,2,1,1,1,0,0,0,0,GTS CA 1P5,Nov 10 08:02:47 2023 GMT,Google Trust Services LLC,9,1,2023-06-14 06:42,0,,0,0,-1
https://www.saleitemhome.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Nov  6 02:08:32 2023 GMT,Let's Encrypt,2,1,2023-08-08 02:54,0,,0,0,-1
https://ridelegitimatelogistics.com,fraudulent,21,3,0,0,25,1,0,0,0,0,0,2,1,R3,Sep 11 08:14:11 2023 GMT,Let's Encrypt,2,1,2023-02-11 07:53,0,,0,0,-1
https://www.stylistaland.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Nov 23 07:10:22 2023 GMT,Let's Encrypt,2,1,2023-06-27 03:41,0,,0,0,-1
https://www.uspopattire.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Nov  6 02:48:07 2023 GMT,Google Trust Services LLC,9,1,2023-08-08 03:42,0,,0,0,-1
https://www.garonsbeachome.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 18 01:17:07 2023 GMT,Google Trust Services LLC,9,1,2023-06-20 02:08,0,,0,0,-1
https://www.i-clip.com,legitimate,14,3,1,0,16,2,1,1,1,0,0,2,1,Thawte TLS RSA CA G1,Dec  9 23:59:59 2023 GMT,DigiCert Inc,7,0,2001-04-17 10:41,1,3.6,0,0,-1
https://shoptr6.ferientipps.net,fraudulent,23,3,0,1,25,2,0,1,0,0,0,3,0,GTS CA 1P5,Oct  2 20:26:12 2023 GMT,Google Trust Services LLC,9,1,2022-07-14 03:44,0,,0,0,-1
https://stockaerobics.com,fraudulent,17,3,0,0,21,1,0,1,1,0,0,0,0,E1,Oct  6 06:26:07 2023 GMT,Let's Encrypt,2,1,2023-05-10 02:34,0,,0,0,-1
https://campinet.pt,legitimate,11,2,0,0,15,1,0,1,1,0,0,2,1,R3,Oct 19 07:52:43 2023 GMT,Let's Encrypt,2,0,2012-09-05,0,-1,0,0,-1
https://www.knifebestech.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 18 09:11:41 2023 GMT,Google Trust Services LLC,9,1,2023-02-06 00:00,0,,0,0,-1
https://artificialtrees.ie,legitimate,18,2,0,0,22,1,0,0,0,0,0,3,1,E1,Nov 11 12:30:47 2023 GMT,Let's Encrypt,2,0,2011-11-10 00:00,0,-1,0,0,-1
https://www.bopsiz.store,fraudulent,16,5,1,0,19,2,0,1,1,0,0,2,0,GTS CA 1P5,Sep 10 09:22:07 2023 GMT,Google Trust Services LLC,9,1,2023-02-07 00:00,0,,0,0,-1
https://vestment.co.uk,legitimate,14,5,0,0,17,2,0,1,1,0,0,1,1,Certum Domain Validation CA SHA2,Jul 10 00:21:23 2024 GMT,Unizeto Technologies S.A.,11,0,2014-10-10 00:00,0,-1,0,0,-1
https://lumina.dk,legitimate,9,2,0,0,13,1,0,1,0,0,0,2,1,R3,Sep  9 11:23:41 2023 GMT,Let's Encrypt,2,0,2017-05-30 00:00,1,3.5,0,0,-1
https://www.rijstextiles.com,legitimate,20,3,1,0,23,2,0,1,1,1,1,2,1,R3,Sep 30 21:50:10 2023 GMT,Let's Encrypt,2,0,2013-03-01 08:33,1,4.8,0,0,-1
https://zahradni-lavice.cz,legitimate,18,2,0,0,21,1,1,0,0,0,0,0,1,Shoper SSL,Mar 15 13:37:18 2024 GMT,Dreamcommerce S.A.,11,0,2021-08-23 17:09,0,-1,0,0,-1
https://www.optbagsite.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 13 06:14:54 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 05:56,0,,0,0,-1
https://www.focenza.com,legitimate,15,3,1,0,18,2,0,1,1,0,0,2,1,E1,Sep  6 00:53:43 2023 GMT,Let's Encrypt,2,0,2015-06-18 15:53,0,-1,0,0,-1
https://cookinglife.eu,legitimate,14,2,0,0,18,1,0,1,1,0,0,2,1,R3,Sep  9 02:20:46 2023 GMT,Let's Encrypt,2,2,Hidden,1,1.8,0,0,-1
https://lovelyknife.com,fraudulent,15,3,0,0,19,1,0,1,1,0,0,0,0,GTS CA 1P5,Oct 11 05:16:22 2023 GMT,Google Trust Services LLC,9,1,2023-05-15 03:13,0,,0,0,-1
https://yvipharmacy.com,fraudulent,15,3,0,0,19,1,0,1,0,0,1,0,0,R3,Nov 26 08:05:19 2023 GMT,Let's Encrypt,2,0,2015-01-30 15:40,0,,0,0,-1
https://chiccouturez.com,fraudulent,16,3,0,0,20,1,0,1,1,0,0,0,1,GTS CA 1P5,Oct 13 07:51:27 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 03:19,0,,0,0,-1
https://www.zasmobel.com,legitimate,16,3,1,0,19,2,0,0,0,0,0,2,1,R3,Oct  9 01:04:35 2023 GMT,Let's Encrypt,2,0,2007-11-26 12:10,0,-1,0,0,-1
https://www.audores.lt/lt,legitimate,14,2,1,0,19,2,0,1,0,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Nov  2 23:59:59 2023 GMT,Sectigo Limited,3,0,2010-02-23 00:00,0,-1,0,0,-1
https://www.cloudsiv.com,fraudulent,16,3,1,0,19,2,0,0,1,0,0,1,1,Cloudflare Inc ECC CA-3,Jun  4 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-06-02 00:00,0,,0,0,-1
https://goldendiscs.ie,legitimate,14,2,0,0,18,1,0,1,1,1,0,2,1,R3,Nov  1 01:46:28 2023 GMT,Let's Encrypt,2,0,1998-07-01 00:00,1,3.8,0,1,682488
https://sidonas.lt,legitimate,10,2,0,0,14,1,0,1,0,1,1,2,1,R3,Sep 10 02:01:42 2023 GMT,Let's Encrypt,2,0,2007-08-02 00:00,0,-1,0,0,-1
https://zombiedash.eu,legitimate,13,2,0,0,17,1,0,0,0,0,0,1,1,Cloudflare Inc ECC CA-3,Nov 23 23:59:59 2023 GMT,"Cloudflare, Inc.",1,2,Hidden,0,-1,0,0,-1
https://www.mccauley.ie,legitimate,15,2,1,0,18,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct 25 02:37:08 2023 GMT,Google Trust Services LLC,9,0,2017-11-06 00:00,1,4.9,0,0,-1
https://www.fadclothesus.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  4 11:23:55 2023 GMT,Google Trust Services LLC,9,1,2023-05-08 00:00,0,,0,0,-1
https://www.gesundhaustierehaus.com,fraudulent,27,3,1,0,30,2,0,1,1,1,0,1,0,R3,Sep 15 02:02:28 2023 GMT,Let's Encrypt,2,0,2021-12-05 18:09,0,,0,0,-1
https://shiwi.com,legitimate,9,3,0,0,13,1,0,1,1,0,0,2,1,R3,Aug 31 23:05:03 2023 GMT,Let's Encrypt,2,0,1999-09-02 09:22,1,2.8,0,0,-1
https://www.feworiesad.shop,fraudulent,19,4,1,0,21,2,0,1,0,1,0,0,0,GTS CA 1P5,Oct 20 11:17:21 2023 GMT,Google Trust Services LLC,9,1,2023-05-22,0,,0,0,-1
https://www.isomaster.dk,legitimate,16,2,1,0,19,2,0,0,0,0,0,2,1,GTS CA 1P5,Oct 12 08:14:56 2023 GMT,Google Trust Services LLC,9,0,2003-05-09 00:00,0,-1,0,0,-1
https://www.stylishpaulin.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  2 06:34:42 2023 GMT,Google Trust Services LLC,9,1,2023-07-04 07:27,0,,0,0,-1
https://electro-worlds.shop,fraudulent,19,4,0,0,22,1,1,0,0,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Jan  5 23:59:59 2024 GMT,Sectigo Limited,3,1,2023-01-05 00:00,0,,0,0,-1
https://aerialsilks.eu,legitimate,14,2,0,0,18,1,0,0,0,0,0,3,1,Shoper SSL,Nov 30 23:16:12 2023 GMT,Dreamcommerce S.A.,11,2,Hidden,0,-1,0,0,-1
https://www.glasoflaskor.se,legitimate,19,2,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 12 14:29:18 2023 GMT,Google Trust Services LLC,9,0,2012-09-04 00:00,1,4,0,0,-1
https://www.exxpozed.com,legitimate,16,3,1,0,19,2,0,0,0,0,0,0,1,Cloudflare Inc ECC CA-3,Apr 17 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2010-03-23 21:48,1,1.7,1,0,-1
https://www.ardkeen.com,legitimate,15,3,1,0,18,2,0,1,1,1,0,2,1,R3,Oct  4 23:34:18 2023 GMT,Let's Encrypt,2,0,1999-06-18 08:17,1,4.8,0,0,-1
https://kamagrastore24.org,fraudulent,18,3,0,2,20,1,0,0,0,0,0,0,0,GTS CA 1P5,Sep 23 14:30:15 2023 GMT,Google Trust Services LLC,9,1,2023-04-26 17:02,0,,0,0,-1
https://stevemadden.de,legitimate,14,2,0,0,18,1,0,1,1,0,0,3,1,R3,Oct 16 22:53:53 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,1,538286
https://dedicatednutrition.eu,legitimate,21,2,0,0,25,1,0,1,1,0,0,2,1,R3,Oct 26 23:49:56 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://fixpart.ie/e,legitimate,10,2,0,0,15,1,0,1,1,0,0,2,1,R3,Oct 25 19:08:30 2023 GMT,Let's Encrypt,2,0,2022-04-12 00:00,1,4.1,0,0,-1
https://www.stateofart.com/nl,legitimate,18,3,1,0,23,2,0,1,1,0,0,2,1,Sectigo RSA Extended Validation Secure Server CA,Oct 23 23:59:59 2023 GMT,Sectigo Limited,3,0,1997-02-24 05:00,0,-1,0,0,-1
https://thesupernuts.com,legitimate,16,3,0,0,20,1,0,1,1,1,0,2,1,R3,Sep 14 02:52:59 2023 GMT,Let's Encrypt,2,0,2017-12-19 14:32,1,4.4,0,0,-1
https://premiumsiliconereborn.com,fraudulent,25,3,0,0,29,1,0,0,0,0,0,0,0,R3,Sep  7 15:07:03 2023 GMT,Let's Encrypt,2,1,2022-09-20 09:16,0,,0,0,-1
https://www.edgy-shop.com,fraudulent,17,3,1,0,19,2,1,1,1,0,0,0,1,GTS CA 1P5,Oct 13 11:46:22 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 07:03,0,,0,0,-1
https://www.lekue.com/e,legitimate,13,3,1,0,17,2,0,0,0,0,0,2,1,GlobalSign RSA OV SSL CA 2018,Jul 30 10:57:58 2024 GMT,GlobalSign nv-sa,8,0,2000-05-10 07:08,1,3.6,0,0,-1
https://merinotraveltech.com/en,legitimate,20,3,0,0,26,1,0,0,1,0,0,2,1,R3,Sep 12 04:36:09 2023 GMT,Let's Encrypt,2,0,2020-04-14 22:54,0,-1,0,0,-1
https://mounjaro-kaufen.com,fraudulent,19,3,0,0,22,1,1,0,0,0,0,0,0,R3,Oct  8 16:16:14 2023 GMT,Let's Encrypt,2,1,2023-05-11 18:03,0,,0,0,-1
https://zusenzomer.com,legitimate,14,3,0,0,18,1,0,1,1,0,0,3,1,R3,Sep 22 16:58:32 2023 GMT,Let's Encrypt,2,0,2013-12-19 09:02,0,-1,0,0,-1
https://www.petdiscounters.com,legitimate,22,3,1,0,25,2,0,1,1,0,0,2,1,R3,Oct 27 03:06:48 2023 GMT,Let's Encrypt,2,0,1999-01-08 05:00,0,-1,0,0,-1
https://www.keen-sandalen.at,fraudulent,20,2,1,0,22,2,1,0,0,0,0,0,1,"cPanel, Inc. Certification Authority",Oct  7 23:59:59 2023 GMT,"cPanel, Inc.",4,2,Hidden,0,,0,0,-1
https://www.crbsteru.shop,fraudulent,17,4,1,0,19,2,0,1,0,1,0,0,0,GTS CA 1P5,Oct 12 11:57:49 2023 GMT,Google Trust Services LLC,9,1,2023-03-15,0,,0,0,-1
https://www.markdownfadmerge.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,0,GTS CA 1P5,Sep 18 09:20:43 2023 GMT,Google Trust Services LLC,9,1,2023-04-22 00:00,0,,0,0,-1
https://calpabarcelona.com/en,legitimate,18,3,0,0,24,1,0,1,1,0,0,2,1,R3,Sep  4 05:32:02 2023 GMT,Let's Encrypt,2,0,2017-01-05 16:19,0,-1,0,0,-1
https://www.acessquad.club,fraudulent,18,4,1,0,21,2,0,1,1,0,0,1,1,R3,Sep  7 03:10:30 2023 GMT,Let's Encrypt,2,0,2021-11-16 00:00,0,,0,0,-1
https://superbalist.com,legitimate,15,3,0,0,19,1,0,1,0,1,0,2,1,Cloudflare Inc ECC CA-3,May  1 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2012-10-18 15:54,1,1.9,0,1,100803
https://beaudoircosmeticsbv.com,fraudulent,23,3,0,0,27,1,0,0,0,0,0,2,1,R3,Sep 16 05:31:11 2023 GMT,Let's Encrypt,2,0,2022-06-15 19:11,1,3.2,0,0,-1
https://www.qualitytophome.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct  6 06:04:28 2023 GMT,Google Trust Services LLC,9,1,2023-05-10 06:25,0,,0,0,-1
https://www.autozubehr.com,fraudulent,18,3,1,0,21,2,0,1,1,1,0,0,1,GTS CA 1P5,Sep 16 10:38:32 2023 GMT,Google Trust Services LLC,9,1,2022-10-25 06:04,0,,0,0,-1
https://www.adh-fishing.com,legitimate,19,3,1,0,21,2,1,1,1,1,0,0,1,Sectigo RSA Domain Validation Secure Server CA,Jun 10 23:59:59 2024 GMT,Sectigo Limited,3,0,2012-03-12 14:58,1,3.7,0,0,-1
https://gutehauswelpen.com,fraudulent,18,3,0,0,22,1,0,0,1,0,0,2,1,R3,Sep 17 05:32:26 2023 GMT,Let's Encrypt,2,1,2023-02-16 22:01,0,,0,0,-1
https://breezekiss.shop,fraudulent,15,4,0,0,19,1,0,1,1,0,0,2,0,R3,Oct 16 17:36:32 2023 GMT,Let's Encrypt,2,0,2021-11-04 10:07,0,,0,0,-1
https://www.discountscarpa.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,0,Cloudflare Inc ECC CA-3,Jan 26 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2022-09-14 02:58,0,,0,0,-1
https://www.eripo.lt,legitimate,12,2,1,0,15,2,0,1,0,0,0,2,1,R3,Oct  2 20:10:28 2023 GMT,Let's Encrypt,2,0,2012-08-31 00:00,0,-1,0,0,-1
https://www.euschuhe.de,fraudulent,15,2,1,0,18,2,0,0,0,0,0,0,1,GTS CA 1P5,Sep  4 11:41:48 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://www.bright-kitchen.com,legitimate,22,3,1,0,24,2,1,1,1,0,0,3,0,R3,Sep  1 00:19:31 2023 GMT,Let's Encrypt,2,0,2015-08-03 00:00,0,-1,0,0,-1
https://depanten-gel.site,fraudulent,17,4,0,0,20,1,1,0,0,0,0,2,1,R3,Oct 14 01:05:42 2023 GMT,Let's Encrypt,2,0,2022-04-21 00:00,0,,0,0,-1
https://www.shk-direkt24.de,legitimate,19,2,1,2,19,2,1,1,1,1,0,3,1,R3,Oct  7 16:20:05 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.favoriteboxing.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 15 07:23:40 2023 GMT,Google Trust Services LLC,9,1,2023-07-17 00:00,0,,0,0,-1
https://www.frank1967.com,legitimate,17,3,1,4,16,2,0,0,1,0,0,2,0,R3,Sep 14 10:20:23 2023 GMT,Let's Encrypt,2,0,2015-08-14 14:30,0,-1,0,0,-1
https://oldestsweetshop.co.uk,legitimate,21,5,0,0,24,2,0,1,1,0,0,2,1,R3,Oct  2 12:26:43 2023 GMT,Let's Encrypt,2,0,1999-07-01 00:00,0,-1,0,0,-1
https://www.fahrzeugprada.de,fraudulent,20,2,1,0,23,2,0,1,1,1,0,0,1,GTS CA 1P5,Sep 27 09:28:47 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://www.monsieurtshirt.eu,legitimate,21,2,1,0,24,2,0,1,1,0,0,3,1,Amazon RSA 2048 M02,Apr  3 23:59:59 2024 GMT,Amazon,6,2,Hidden,0,-1,0,0,-1
https://www.carhartt.com/eu/en-e,legitimate,16,3,1,0,24,2,1,1,1,0,0,2,1,DigiCert TLS RSA SHA256 2020 CA1,Nov 23 23:59:59 2023 GMT,DigiCert Inc,7,0,1996-02-22 05:00,1,1.4,0,0,-1
https://danmarkpotenspiller.com,fraudulent,23,3,0,0,27,1,0,0,0,0,0,0,1,R3,Sep 27 18:10:02 2023 GMT,Let's Encrypt,2,0,2020-04-21 15:16,0,,0,0,-1
https://www.offergardentool.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 24 00:57:12 2023 GMT,Google Trust Services LLC,9,1,2023-07-26 01:36,0,,0,0,-1
https://www.swaens.nl/en,legitimate,13,2,1,0,18,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Apr  4 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2011-08-28 00:00,0,-1,0,0,-1
https://www.garmentprous.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 10 10:56:55 2023 GMT,Google Trust Services LLC,9,1,2023-03-16 00:00,0,,0,0,-1
https://naturesuper.de,fraudulent,14,2,0,0,18,1,0,1,1,0,0,3,0,R3,Oct 21 10:53:54 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.tinybuddy.eu,legitimate,16,2,1,0,19,2,0,1,1,1,0,2,1,R3,Sep 19 09:51:35 2023 GMT,Let's Encrypt,2,2,Hidden,1,3.1,0,0,-1
https://apoluna.space,fraudulent,13,5,0,0,17,1,0,0,0,0,0,0,1,R3,Oct 21 21:32:57 2023 GMT,Let's Encrypt,2,1,2023-01-16 00:00,0,,0,0,-1
https://www.sportyraiment.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,E1,Oct  6 04:24:28 2023 GMT,Let's Encrypt,2,1,2023-05-10 03:47,0,,0,0,-1
https://www.scholarathelite.com,fraudulent,23,3,1,0,26,2,0,1,0,0,0,0,0,GTS CA 1P5,Oct 25 08:44:38 2023 GMT,Google Trust Services LLC,9,1,2023-05-22 01:48,0,,0,0,-1
https://www.compressport.com/inter/en,legitimate,20,3,1,0,30,2,0,1,1,0,0,2,1,R3,Oct 30 00:06:20 2023 GMT,Let's Encrypt,2,0,2008-06-23 06:54,1,3.4,0,0,-1
https://brandcutlery.com,fraudulent,16,3,0,0,20,1,0,1,1,0,0,0,0,E1,Oct 11 08:05:59 2023 GMT,Let's Encrypt,2,1,2023-05-15 03:13,0,,0,0,-1
https://www.twidlamodern.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 13 07:21:40 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 06:20,0,,0,0,-1
https://www.itemssurf.com,fraudulent,17,3,1,0,20,2,0,1,1,0,0,0,1,E1,Sep  6 03:30:45 2023 GMT,Let's Encrypt,2,1,2023-04-10 00:00,0,,0,0,-1
https://www.bathtowelonsale.com,fraudulent,23,3,1,0,26,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct 27 05:41:46 2023 GMT,Google Trust Services LLC,9,1,2023-05-31 01:47,0,,0,0,-1
https://www.zulily.com,legitimate,14,3,1,0,17,2,0,1,1,0,0,2,1,Amazon RSA 2048 M01,Nov 29 23:59:59 2023 GMT,Amazon,6,0,2009-12-10 02:16,1,1.9,1,0,-1
https://urbanmedley.com,legitimate,15,3,0,0,19,1,0,1,1,0,0,2,1,"cPanel, Inc. Certification Authority",Aug 20 23:59:59 2023 GMT,"cPanel, Inc.",4,0,2019-06-05 11:36,0,-1,0,0,-1
https://www.siouxshoe.com,fraudulent,17,3,1,0,20,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  4 07:57:40 2023 GMT,Google Trust Services LLC,9,1,2022-12-21 05:51,0,,0,0,-1
https://edmarketplace4all.com,fraudulent,21,3,0,1,24,1,0,1,0,0,1,0,0,R3,Nov 26 09:11:03 2023 GMT,Let's Encrypt,2,0,2017-03-15 21:25,0,,0,0,-1
https://www.trtid.com,fraudulent,13,3,1,0,16,2,0,1,1,0,0,3,0,GTS CA 1P5,Oct  1 10:23:20 2023 GMT,Google Trust Services LLC,9,1,2023-04-17 09:08,0,,0,0,-1
https://www.fersay.com,legitimate,14,3,1,0,17,2,0,0,1,0,0,2,1,R3,Oct  9 10:01:22 2023 GMT,Let's Encrypt,2,0,1997-11-25 05:00,0,-1,0,0,-1
https://www.itemsclothus.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct  5 07:35:50 2023 GMT,Google Trust Services LLC,9,1,2023-05-09 01:49,0,,0,0,-1
https://www.agradi.com,legitimate,14,3,1,0,17,2,0,1,1,0,0,2,1,Amazon RSA 2048 M02,Mar 30 23:59:59 2024 GMT,Amazon,6,0,2001-09-11 16:09,1,1.7,0,0,-1
https://www.msfashionattire.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,Cloudflare Inc ECC CA-3,Mar 19 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-03-16 00:00,0,,0,0,-1
https://www.tramasmas.pt,legitimate,16,2,1,0,19,2,0,0,1,0,0,1,1,R3,Sep 15 21:16:36 2023 GMT,Let's Encrypt,2,0,2015-03-02,0,-1,0,0,-1
https://www.carnivalstylish.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  9 06:32:16 2023 GMT,Google Trust Services LLC,9,1,2023-04-13 03:25,0,,0,0,-1
https://www.carraigdonn.com,legitimate,19,3,1,0,22,2,0,1,1,1,0,2,1,R3,Oct 23 14:35:47 2023 GMT,Let's Encrypt,2,0,1998-07-27 04:00,1,4.7,0,0,-1
https://spaceclothus.com,fraudulent,16,3,0,0,20,1,0,1,1,0,0,0,0,E1,Oct  4 11:21:47 2023 GMT,Let's Encrypt,2,1,2023-05-08 06:48,0,,0,0,-1
https://airfloppy.com,legitimate,13,3,0,0,17,1,0,1,1,0,0,2,1,R3,Oct 12 15:12:24 2023 GMT,Let's Encrypt,2,0,2022-05-20 14:17,1,1.8,0,0,-1
https://www.knifestoresr.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  4 01:28:55 2023 GMT,Google Trust Services LLC,9,1,2023-06-06 00:00,0,,0,0,-1
https://www.usmodishsite.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,E1,Sep 11 06:05:54 2023 GMT,Let's Encrypt,2,1,2023-06-13 06:36,0,,0,0,-1
https://www.litei.de,legitimate,12,2,1,0,15,2,0,0,0,0,0,2,1,R3,Sep 20 11:23:47 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.lscodockersat.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  4 04:18:41 2023 GMT,Google Trust Services LLC,9,1,2023-06-06 00:00,0,,0,0,-1
https://www.karmenbeauty.lt/lt,legitimate,19,2,1,0,24,2,0,0,1,1,0,0,0,GTS CA 1P5,Sep 23 20:19:00 2023 GMT,Google Trust Services LLC,9,0,2021-11-23 00:00,0,-1,0,0,-1
https://www.outletgardener.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,3,1,GTS CA 1P5,Oct 19 13:03:51 2023 GMT,Google Trust Services LLC,9,1,2022-09-20 06:24,0,,0,0,-1
https://biortopedicos.com,legitimate,17,3,0,0,21,1,0,0,0,0,0,2,1,R3,Oct 23 00:21:38 2023 GMT,Let's Encrypt,2,0,2017-10-24 19:10,0,-1,0,0,-1
https://www.bluewheel.de,legitimate,16,2,1,0,19,2,0,1,1,1,0,3,1,Cloudflare Inc ECC CA-3,Jul 18 23:59:59 2024 GMT,"Cloudflare, Inc.",1,2,Hidden,1,2.2,0,0,-1
